time,DV,rod_demand_pos,rod_actual_pos,torque,rotor_speed,i_3p_a,i_3p_b,i_3p_c,direct,quadrature,run_index,transitions,del_pos,ylabel
0.03758,375.154570418962,906.138033348806,918.775100408929,-11.2269048167218,-37.2918182370643,-10.4570123532822,7.2467830582342,3.210229295048,0.674752465614365,-10.6922903016398,201,1202,-12.861966651194052,LO
0.03876,375.154570418962,906.138033348806,918.760182723203,-11.0632251880239,-38.5004880669931,-9.97397974400675,7.93971937054194,2.03426037346481,-0.29876106791962,-10.5364049409751,201,1202,-12.861966651194052,LO
0.03994,375.154570418962,906.138033348806,918.744790985495,-10.7547934994369,-39.7014018191551,-9.73205459257645,7.63193553726049,2.10011905531596,0.0335286444249583,-10.2426604756542,201,1202,-12.861966651194052,LO
0.04112,375.154570418962,906.138033348806,918.728925247971,-10.9025399407476,-40.9116662745476,-9.96669696476427,7.54745769693709,2.41923926782718,0.535588854632826,-10.3833713721406,201,1202,-12.861966651194052,LO
0.0423,375.154570418962,906.138033348806,918.712584024254,-10.7856701347795,-42.1177899681295,-9.47286838860091,8.1932030329303,1.27966535567061,-0.390145705087705,-10.2720667950281,201,1202,-12.861966651194052,LO
0.04348,375.154570418962,906.138033348806,918.695769652552,-11.251025981041,-43.3200443674465,-9.70837421007556,8.81913252657926,0.889241683496296,-0.629863757664937,-10.7152628390866,201,1202,-12.861966651194052,LO
0.04466,375.154570418962,906.138033348806,918.678482678462,-10.8815242582643,-44.5216394288841,-9.43358669636629,8.43842860465118,0.995158091715107,-0.246630571285796,-10.3633564364422,201,1202,-12.861966651194052,LO
0.04584,375.154570418962,906.138033348806,918.660724808261,-10.4875428534411,-45.7138843031841,-9.15788735904213,8.03423065919324,1.12365669984889,0.150720244865062,-9.98813605089629,201,1202,-12.861966651194052,LO
0.04702,375.154570418962,906.138033348806,918.642494315678,-10.9613739367936,-46.9180744993262,-9.61678821736732,8.35128232727152,1.2655058900958,0.487381659591767,-10.4394037493272,201,1202,-12.861966651194052,LO
0.0482,375.154570418962,906.138033348806,918.623792827224,-10.9512145328795,-48.1160450423552,-9.58112632116847,8.40275422859733,1.17837209257113,0.644969149787227,-10.4297281265519,201,1202,-12.861966651194052,LO
0.04938,375.154570418962,906.138033348806,918.60461905007,-10.4344157729566,-49.3187842838683,-8.56104208750358,8.66240096792968,-0.101358880426105,-0.371383663114808,-9.93753883138728,201,1202,-12.861966651194052,LO
0.05056,375.154570418962,906.138033348806,918.584973162712,-10.8528334685829,-50.5172559251834,-9.0084356790887,8.89365807895712,0.114777600131577,0.0891026770283408,-10.3360318748408,201,1202,-12.861966651194052,LO
0.05174,375.154570418962,906.138033348806,918.564855481115,-11.2586674448683,-51.7214749659445,-9.22917400990071,9.34313483110995,-0.113960821209236,0.130380826267026,-10.7225404236841,201,1202,-12.861966651194052,LO
0.05292,375.154570418962,906.138033348806,918.544264661357,-10.7431581435378,-52.9181034238437,-8.96788563080181,8.78974656618721,0.1781390646146,0.676526424078959,-10.2315791843217,201,1202,-12.861966651194052,LO
0.0541,375.154570418962,906.138033348806,918.52320291998,-11.6564917468789,-54.1147658843135,-8.96178633425573,10.1640966449343,-1.20231031067856,-0.370326232053396,-11.1014207113132,201,1202,-12.861966651194052,LO
0.05528,375.154570418962,906.138033348806,918.501669392897,-11.5703060869395,-55.3153590062576,-8.94987325992755,10.0422474004922,-1.09237414056469,0.0315507809871728,-11.0193391304186,201,1202,-12.861966651194052,LO
0.05646,375.154570418962,906.138033348806,918.47966348412,-11.0593979391057,-56.5157801450982,-8.4619376393867,9.66426940581145,-1.20233176642474,0.162368805821462,-10.5327599420054,201,1202,-12.861966651194052,LO
0.05764,375.154570418962,906.138033348806,918.457186203913,-11.1059389333497,-57.716137571582,-8.00081592870798,9.99888745015691,-1.99807152144894,-0.337653169401768,-10.5770846984282,201,1202,-12.861966651194052,LO
0.05882,375.154570418962,906.138033348806,918.434237488941,-11.0775026232712,-58.9134015578614,-7.78665406574211,10.0643346432213,-2.27768057747921,-0.323329646451724,-10.5500024983535,201,1202,-12.861966651194052,LO
0.06,375.154570418962,906.138033348806,918.410818307897,-11.0391460794813,-60.1062622725438,-7.57789897061,10.1047220998397,-2.5268231292297,-0.277058363406745,-10.5134724566488,201,1202,-12.861966651194052,LO
0.06118,375.154570418962,906.138033348806,918.38692992178,-10.6190231395837,-61.2988989452917,-6.87486913608075,9.87895511223312,-3.00408597615237,-0.555083782680776,-10.1133553710321,201,1202,-12.861966651194052,LO
0.06236,375.154570418962,906.138033348806,918.362574016098,-10.92201149458,-62.4897340226843,-7.13248681145282,10.1247138034347,-2.99222699198192,-0.154584300586935,-10.4019157091238,201,1202,-12.861966651194052,LO
0.06354,375.154570418962,906.138033348806,918.337749345656,-11.1931763202223,-63.6792258088036,-7.40266303413003,10.3494308283321,-2.94676779420207,0.299787311000209,-10.6601679240213,201,1202,-12.861966651194052,LO
0.06472,375.154570418962,906.138033348806,918.312457739872,-11.4240698410981,-64.8633765934722,-7.68605966868438,10.5488329726726,-2.86277330398822,0.81038683721268,-10.8800665153315,201,1202,-12.861966651194052,LO
0.0659,375.154570418962,906.138033348806,918.286696449554,-11.3559188487697,-66.0622144381107,-6.54973028357265,10.7317447749847,-4.18201449141208,-0.267086682021157,-10.8151608083521,201,1202,-12.861966651194052,LO
0.06708,375.154570418962,906.138033348806,918.260464837279,-11.7694554937354,-67.2542212499551,-6.64505753769265,11.1403949848263,-4.49533744713364,-0.0838706144412993,-11.2090052321289,201,1202,-12.861966651194052,LO
0.06826,375.154570418962,906.138033348806,918.233763337643,-10.6483159992551,-68.4555643009579,-6.02708534180536,10.0809614864535,-4.05387614464815,0.280386959074822,-10.1412533326239,201,1202,-12.861966651194052,LO
0.06944,375.154570418962,906.138033348806,918.206591822783,-10.4792783939553,-69.6476875598424,-5.19643037056333,9.981056249935,-4.78462587937166,-0.268922486728544,-9.98026513710032,201,1202,-12.861966651194052,LO
0.07062,375.154570418962,906.138033348806,918.178950298728,-11.369002487327,-70.8408624650082,-5.59867379887986,10.8255716616625,-5.22689786278261,0.0410939361183231,-10.8276214165019,201,1202,-12.861966651194052,LO
0.0718,375.154570418962,906.138033348806,918.150838933118,-11.2248996767199,-72.0364606234246,-5.52457523390266,10.6962985315126,-5.17172329760998,0.409957860467527,-10.6903806444951,201,1202,-12.861966651194052,LO
0.07298,375.154570418962,906.138033348806,918.122258217867,-11.3250804201518,-73.2253877602764,-5.234680461971,10.7919494543163,-5.55726899234532,0.409360456234902,-10.7857908763351,201,1202,-12.861966651194052,LO
0.07416,375.154570418962,906.138033348806,918.093209754661,-11.0047996924645,-74.4175527842353,-4.01296095832251,10.3989973733947,-6.38603641507216,-0.412243594829326,-10.4807616118709,201,1202,-12.861966651194052,LO
0.07534,375.154570418962,906.138033348806,918.063692069498,-10.6371354723683,-75.6096845591205,-3.54707782721698,9.99808642629775,-6.45100859908077,-0.378824770460842,-10.1306052117793,201,1202,-12.861966651194052,LO
0.07652,375.154570418962,906.138033348806,918.033706358178,-11.0888689607463,-76.800624722646,-3.12520370873562,10.3146211340579,-7.18941742532231,-0.605206004239465,-10.5608275816632,201,1202,-12.861966651194052,LO
0.0777,375.154570418962,906.138033348806,918.003252303605,-11.2157857071686,-77.9904376043909,-2.9777419895983,10.3792280057145,-7.40148601611621,-0.390915746087594,-10.6817006734939,201,1202,-12.861966651194052,LO
0.07888,375.154570418962,906.138033348806,917.972329786835,-11.1913681583244,-79.1825118792615,-2.39088823903324,10.2045985642918,-7.8137103252586,-0.577664890732297,-10.6584458650709,201,1202,-12.861966651194052,LO
0.08006,375.154570418962,906.138033348806,917.940938457475,-10.9419219588004,-80.3738136997308,-2.55929198697105,10.0282537038141,-7.46896171684306,0.078263500469226,-10.4208780560003,201,1202,-12.861966651194052,LO
0.08124,375.154570418962,906.138033348806,917.909079324874,-11.0263853413646,-81.5600755471914,-2.51150286040705,10.0940071030898,-7.58250424268275,0.427733369680564,-10.5013193727282,201,1202,-12.861966651194052,LO
0.08242,375.154570418962,906.138033348806,917.876754162019,-10.8423264585583,-82.7459806086655,-1.06426381116376,9.44167931136549,-8.37741550020173,-0.588139177078175,-10.326025198627,201,1202,-12.861966651194052,LO
0.0836,375.154570418962,906.138033348806,917.84396183188,-10.8701843722351,-83.9373746853547,-0.624871266681117,9.27705009800748,-8.65217883132636,-0.606179634774734,-10.3525565449858,201,1202,-12.861966651194052,LO
0.08478,375.154570418962,906.138033348806,917.810701374813,-11.4015217652887,-85.1242627933361,-0.954942453813929,9.84542978289717,-8.89048732908324,0.120089374888756,-10.8585921574178,201,1202,-12.861966651194052,LO
0.08596,375.154570418962,906.138033348806,917.776973163883,-10.9498543902581,-86.3163067653804,-0.379055746449884,9.21486116582288,-8.835805419373,0.0181192207255853,-10.4284327526268,201,1202,-12.861966651194052,LO
0.08714,375.154570418962,906.138033348806,917.742775998814,-11.3984436217452,-87.5050745352514,0.62071227505953,9.08676322858412,-9.70747550364365,-0.530144645068761,-10.8556605921383,201,1202,-12.861966651194052,LO
0.08832,375.154570418962,906.138033348806,917.708109023839,-11.0004418227468,-88.7058903547288,1.04650680305507,8.51491275635906,-9.56141955941413,-0.50370923903636,-10.4766112597588,201,1202,-12.861966651194052,LO
0.0895,375.154570418962,906.138033348806,917.672972380814,-10.5525048032103,-89.8925827231046,0.935841425526342,8.19785587888823,-9.13369730441458,0.0280322747325701,-10.050004574486,201,1202,-12.861966651194052,LO
0.09068,375.154570418962,906.138033348806,917.637371180967,-10.1297278068768,-91.0701926433849,1.24660960740524,7.66203717096596,-8.90864677837121,0.108041390671432,-9.64735981607319,201,1202,-12.861966651194052,LO
0.09186,375.154570418962,906.138033348806,917.601309601278,-10.6619892972717,-92.238750438776,1.97731898982357,7.63730190576377,-9.61462089558734,-0.100461309838192,-10.1542755212112,201,1202,-12.861966651194052,LO
0.09304,375.154570418962,906.138033348806,917.564787208999,-11.5822198537328,-93.4160703501094,2.41833970627284,8.11186399245674,-10.5302036987296,0.120714325471915,-11.0306855749837,201,1202,-12.861966651194052,LO
0.09422,375.154570418962,906.138033348806,917.527796405429,-11.6448140879009,-94.61451250169,2.78549030555895,7.90686910330955,-10.6923594088685,0.273230981582365,-11.0902991313342,201,1202,-12.861966651194052,LO
0.0954,375.154570418962,906.138033348806,917.490332833623,-11.0336488157036,-95.8182479836528,3.58835913276094,6.76172234137167,-10.3500814741326,-0.240597265297319,-10.5082369673368,201,1202,-12.861966651194052,LO
0.09658,375.154570418962,906.138033348806,917.452396125197,-10.8093740464179,-97.019517831502,4.08504988953347,6.14675689618569,-10.2318067857192,-0.356505030212715,-10.2946419489694,201,1202,-12.861966651194052,LO
0.09776,375.154570418962,906.138033348806,917.413988710417,-10.9049101863871,-98.2108119496844,4.28731122591141,6.04850859494699,-10.3358198208584,-0.0427268378400222,-10.3856287489401,201,1202,-12.861966651194052,LO
0.09894,375.154570418962,906.138033348806,917.375113626041,-10.4660040913683,-99.3961037151097,4.18481835007087,5.7487931269384,-9.93361147700927,0.372114032851917,-9.96762294416031,201,1202,-12.861966651194052,LO
0.10012,375.154570418962,906.138033348806,917.335772647663,-10.7449196517126,-100.580189968126,5.45203755377226,4.78280743242186,-10.2348449861941,-0.426376101756966,-10.2332568111549,201,1202,-12.861966651194052,LO
0.1013,375.154570418962,906.138033348806,917.295966745234,-10.5743106486604,-101.763400455414,5.70269116920154,4.34256386527669,-10.0452550344782,-0.321477618602926,-10.0707720463432,201,1202,-12.861966651194052,LO
0.10248,375.154570418962,906.138033348806,917.255695465399,-11.1991559317733,-102.944337911898,6.61495075797523,3.95182800347262,-10.5667787614479,-0.510155427895966,-10.665862792165,201,1202,-12.861966651194052,LO
0.10366,375.154570418962,906.138033348806,917.214957751188,-11.0428315662049,-104.133624681427,6.73775814474305,3.62779978222968,-10.3655579269727,-0.248633094031398,-10.5169824440046,201,1202,-12.861966651194052,LO
0.10484,375.154570418962,906.138033348806,917.173752891673,-11.0327413368461,-105.320674272849,6.55496249887054,3.84926837562822,-10.4042308744988,0.532352538958204,-10.5073727017582,201,1202,-12.861966651194052,LO
0.10602,375.154570418962,906.138033348806,917.132083118921,-10.6687846068192,-106.50211904443,6.7792196693339,3.17751575738175,-9.95673542671565,0.468920191113317,-10.1607472445897,201,1202,-12.861966651194052,LO
0.1072,375.154570418962,906.138033348806,917.089948133796,-10.8149007210636,-107.691880196597,7.1857725858072,2.81869764580968,-10.0044702316169,0.598737734794492,-10.299905448632,201,1202,-12.861966651194052,LO
0.10838,375.154570418962,906.138033348806,917.047345710612,-11.1863332118686,-108.869936524882,8.5074045082574,1.31326421286649,-9.82066872112389,-0.444011514607128,-10.6536506779701,201,1202,-12.861966651194052,LO
0.10956,375.154570418962,906.138033348806,917.00427822632,-10.9272938705952,-110.056241817406,8.56916728492136,0.837058663108674,-9.40622594803003,-0.317885945289302,-10.406946543424,201,1202,-12.861966651194052,LO
0.11074,375.154570418962,906.138033348806,916.960745110944,-10.6779020270192,-111.242397146084,8.57564467228493,0.447002885454829,-9.02264755773976,-0.125663508139876,-10.169430501923,201,1202,-12.861966651194052,LO
0.11192,375.154570418962,906.138033348806,916.916744131247,-11.7187635430695,-112.427921282001,9.71203439674044,-0.0929444923139212,-9.61908990442652,-0.1045449893858,-11.1607271838757,201,1202,-12.861966651194052,LO
0.1131,375.154570418962,906.138033348806,916.872276015925,-11.0016959135983,-113.619001360671,9.10594809048702,-0.0403231060937472,-9.06562498439328,0.534700317485264,-10.4778056319984,201,1202,-12.861966651194052,LO
0.11428,375.154570418962,906.138033348806,916.827340310583,-11.2669225994632,-114.805661477498,9.88845954198236,-1.33379234896962,-8.55466719301274,-0.142966177128816,-10.7304024756793,201,1202,-12.861966651194052,LO
0.11546,375.154570418962,906.138033348806,916.78193840342,-10.5934836424988,-115.987374542848,9.41932284609034,-1.57781566249,-7.84150718360034,0.114101660915495,-10.0890320404751,201,1202,-12.861966651194052,LO
0.11664,375.154570418962,906.138033348806,916.736071379212,-10.8830881008642,-117.170301197792,9.87631566073107,-2.21314415309431,-7.66317150763677,0.111870817868217,-10.3648458103469,201,1202,-12.861966651194052,LO
0.11782,375.154570418962,906.138033348806,916.689740060713,-11.0440354615523,-118.355662660613,10.0495366486923,-2.26663863393049,-7.78289801476176,0.710765887518467,-10.5181290110022,201,1202,-12.861966651194052,LO
0.119,375.154570418962,906.138033348806,916.642942297692,-10.4900616170639,-119.538129578527,9.70803128932726,-2.73077515808339,-6.97725613124387,0.667795884375703,-9.99053487339421,201,1202,-12.861966651194052,LO
0.12018,375.154570418962,906.138033348806,916.595679922743,-11.6691027203259,-120.718233555703,11.0262172690846,-4.30903777770006,-6.71717949138452,0.0465177975883346,-11.1134311622152,201,1202,-12.861966651194052,LO
0.12136,375.154570418962,906.138033348806,916.547952174053,-11.4768950260739,-121.90578420941,10.8736745530673,-4.34638836087517,-6.52728619219209,0.590857451553665,-10.9303762153084,201,1202,-12.861966651194052,LO
0.12254,375.154570418962,906.138033348806,916.499755008184,-11.4897067633959,-123.100529546369,10.9426055864093,-5.50104636249307,-5.44155922391624,-0.0422629162543452,-10.9425778699009,201,1202,-12.861966651194052,LO
0.12372,375.154570418962,906.138033348806,916.451090269294,-11.5580312903506,-124.287418257908,11.0026401001188,-5.86110317106145,-5.14153692905732,0.249695558189482,-11.0076488479529,201,1202,-12.861966651194052,LO
0.1249,375.154570418962,906.138033348806,916.401959453992,-11.1063748038397,-125.471567743589,10.5704129767897,-5.89536834262057,-4.6750446341691,0.588663616322967,-10.5774998131807,201,1202,-12.861966651194052,LO
0.12608,375.154570418962,906.138033348806,916.3523631526,-11.3107263392415,-126.650320378974,10.6349580113792,-6.8169857872269,-3.8179722241523,0.248562063140755,-10.7721203230872,201,1202,-12.861966651194052,LO
0.12726,375.154570418962,906.138033348806,916.302302865384,-11.0832964104969,-127.829860466129,10.2185555468402,-7.4012578024309,-2.81729774440929,-0.0640052963083538,-10.5555203909494,201,1202,-12.861966651194052,LO
0.12844,375.154570418962,906.138033348806,916.25177910463,-10.641181199563,-129.009261774151,9.80529728914535,-7.16515827823235,-2.640139010913,0.511738848056439,-10.1344582852981,201,1202,-12.861966651194052,LO
0.12962,375.154570418962,906.138033348806,916.200789199646,-10.7983228829099,-130.200019614638,9.41644915445363,-8.30706908710671,-1.10938006734692,-0.418760837607022,-10.2841170313428,201,1202,-12.861966651194052,LO
0.1308,375.154570418962,906.138033348806,916.149333526842,-10.7384954441139,-131.38064548709,9.05771758159909,-8.66107134574004,-0.39664623585905,-0.463457638942492,-10.2271385182037,201,1202,-12.861966651194052,LO
0.13198,375.154570418962,906.138033348806,916.097411849505,-11.1471537521559,-132.57218444287,9.21712231134859,-9.17271713996294,-0.0444051713856481,-0.15522300703325,-10.6163369068151,201,1202,-12.861966651194052,LO
0.13316,375.154570418962,906.138033348806,916.045023376953,-11.118246981659,-133.754276682836,8.96263013029762,-9.36520380086773,0.402573670570117,0.0952444691647031,-10.588806649199,201,1202,-12.861966651194052,LO
0.13434,375.154570418962,906.138033348806,915.992169067739,-11.1447852936779,-134.938842494886,8.531340529167,-9.73432767410082,1.20298714493382,-0.0016249397323422,-10.6140812320742,201,1202,-12.861966651194052,LO
0.13552,375.154570418962,906.138033348806,915.938847915425,-11.5898834387963,-136.124997331852,8.6275811693826,-10.2831616118021,1.65558044241945,0.330527318811358,-11.037984227425,201,1202,-12.861966651194052,LO
0.1367,375.154570418962,906.138033348806,915.885060775376,-11.0384380011223,-137.306924005101,7.103421874704,-10.2847054103254,3.18128353562136,-0.619648782586283,-10.512798096307,201,1202,-12.861966651194052,LO
0.13788,375.154570418962,906.138033348806,915.830809164648,-11.3590404133171,-138.489359196463,7.57730244576006,-10.4881037115639,2.91080126580382,0.476494019676229,-10.8181337269687,201,1202,-12.861966651194052,LO
0.13906,375.154570418962,906.138033348806,915.776092594835,-10.8133842071204,-139.669455689454,6.44677622141125,-10.1795893181536,3.73281309674238,0.144690185136459,-10.2984611496385,201,1202,-12.861966651194052,LO
0.14024,375.154570418962,906.138033348806,915.720912743151,-10.6429876279063,-140.84428251698,5.87564764929698,-10.0941451899236,4.2184975406266,0.25501132282932,-10.1361786932441,201,1202,-12.861966651194052,LO
0.14142,375.154570418962,906.138033348806,915.665268834194,-11.4821333052966,-142.030715852282,5.88596194851745,-10.9356403391027,5.04967839058522,0.489023708647203,-10.9353650526635,201,1202,-12.861966651194052,LO
0.1426,375.154570418962,906.138033348806,915.609157749377,-10.8715531856218,-143.217519864207,4.55050357717903,-10.3295679528948,5.77906437571581,0.0259630187068036,-10.3538601767826,201,1202,-12.861966651194052,LO
0.14378,375.154570418962,906.138033348806,915.552581566561,-10.8680822327748,-144.401910954447,3.56265205382641,-10.2018114566338,6.63915940280736,-0.312960394825614,-10.3505545074045,201,1202,-12.861966651194052,LO
0.14496,375.154570418962,906.138033348806,915.495540309741,-11.0918453252958,-145.573207057248,3.17280220252027,-10.3125157715737,7.13971356905347,-0.0498406004650877,-10.5636622145674,201,1202,-12.861966651194052,LO
0.14614,375.154570418962,906.138033348806,915.438036506669,-11.1825907834497,-146.759032334668,2.41653701422636,-10.1913003839468,7.77476336972041,-0.0919698871350098,-10.6500864604283,201,1202,-12.861966651194052,LO
0.14732,375.154570418962,906.138033348806,915.380067587695,-11.2434083930413,-147.941343492776,1.30321929167506,-9.86464147235522,8.56142218068017,-0.458496729866788,-10.7080079933727,201,1202,-12.861966651194052,LO
0.1485,375.154570418962,906.138033348806,915.32163287984,-10.626511095322,-149.125415830832,1.28184896327679,-9.34055462810432,8.05870566482753,0.360976643761726,-10.1204867574495,201,1202,-12.861966651194052,LO
0.14968,375.154570418962,906.138033348806,915.262733718532,-11.2038747936081,-150.305817500686,-0.281622999299176,-9.10557572864195,9.38719872794112,-0.465864629592091,-10.6703569462935,201,1202,-12.861966651194052,LO
0.15086,375.154570418962,906.138033348806,915.20336876462,-11.0283005003546,-151.488340372275,-1.19532926074584,-8.45388092840764,9.64921018915348,-0.594498240141156,-10.503143333671,201,1202,-12.861966651194052,LO
0.15204,375.154570418962,906.138033348806,915.143537991991,-10.3761535778353,-152.668522747488,-1.23409146193515,-7.8742948856684,9.10838634760355,0.0721332298805568,-9.88205102650983,201,1202,-12.861966651194052,LO
0.15322,375.154570418962,906.138033348806,915.083247578113,-10.24041719103,-153.832936165891,-1.84001042272935,-7.37593804435189,9.21594846708124,0.180333676403156,-9.75277827717141,201,1202,-12.861966651194052,LO
0.1544,375.154570418962,906.138033348806,915.022499034197,-10.9873381521502,-154.999183433215,-2.31709262648782,-7.69643310762364,10.0135257341115,0.646850867420549,-10.4641315734764,201,1202,-12.861966651194052,LO
0.15558,375.154570418962,906.138033348806,914.961290507762,-10.5400640008994,-156.172892826186,-2.87985395915269,-6.91103077015813,9.79088472931083,0.716686510911475,-10.0381561913328,201,1202,-12.861966651194052,LO
0.15676,375.154570418962,906.138033348806,914.899625252059,-10.5640978290707,-157.317362760036,-4.27198995748491,-5.75267219572294,10.0246621532079,0.0045085356220426,-10.0610455514959,201,1202,-12.861966651194052,LO
